pct_length            wc                  hc                  Uin                Pressure
50                       1                        0.5                      6                        635.1828237806208
50                       1                        0.5                      6.571428571428571        750.7037433699846
50                       1                        0.5                      7.142857142857142        875.064908311972
50                       1                        0.5                      7.714285714285714        1007.8850639269184
50                       1                        0.5                      8.285714285714285        1148.9816927043134
50                       1                        0.5                      8.857142857142858        1298.2384278942368
50                       1                        0.5                      9.428571428571429        1455.538598420419
50                       1                        0.5                      10                       1620.6931203801614
50                       1                        1                        6                        220.95028422318927
50                       1                        1                        6.571428571428571        260.50096574541567
50                       1                        1                        7.142857142857142        303.02744299324866
50                       1                        1                        7.714285714285714        348.3887173399166
50                       1                        1                        8.285714285714285        396.52180251885494
50                       1                        1                        8.857142857142858        447.4013173605978
50                       1                        1                        9.428571428571429        501.0085544832387
50                       1                        1                        10                       557.3043590872493
50                       1                        1.5                      6                        139.4743280250065
50                       1                        1.5                      6.571428571428571        164.37639379791514
50                       1                        1.5                      7.142857142857142        191.14453357688947
50                       1                        1.5                      7.714285714285714        219.6879496020655
50                       1                        1.5                      8.285714285714285        249.97154747668608
50                       1                        1.5                      8.857142857142858        281.96747961465564
50                       1                        1.5                      9.428571428571429        315.6660057347411
50                       1                        1.5                      10                       351.04231394868435
50                       1                        2                        6                        107.83596230253893
50                       1                        2                        6.571428571428571        127.10838608854702
50                       1                        2                        7.142857142857142        147.8149690936615
50                       1                        2                        7.714285714285714        169.87583725845843
50                       1                        2                        8.285714285714285        193.28905256709618
50                       1                        2                        8.857142857142858        218.02707796042608
50                       1                        2                        9.428571428571429        244.05089431961346
50                       1                        2                        10                       271.366510389418
50                       1.3333333333333333       0.5                      6                        579.2862427150206
50                       1.3333333333333333       0.5                      6.571428571428571        684.9665228270381
50                       1.3333333333333333       0.5                      7.142857142857142        798.8138856498541
50                       1.3333333333333333       0.5                      7.714285714285714        920.5109149139424
50                       1.3333333333333333       0.5                      8.285714285714285        1049.884652632926
50                       1.3333333333333333       0.5                      8.857142857142858        1186.7743559513503
50                       1.3333333333333333       0.5                      9.428571428571429        1331.0573584357394
50                       1.3333333333333333       0.5                      10                       1482.5949072841008
50                       1.3333333333333333       1                        6                        192.444898850515
50                       1.3333333333333333       1                        6.571428571428571        226.90567036671905
50                       1.3333333333333333       1                        7.142857142857142        263.9519698931265
50                       1.3333333333333333       1                        7.714285714285714        303.49153358001627
50                       1.3333333333333333       1                        8.285714285714285        345.47324836915595
50                       1.3333333333333333       1                        8.857142857142858        389.8848761166739
50                       1.3333333333333333       1                        9.428571428571429        436.71756505894695
50                       1.3333333333333333       1                        10                       485.93965103156756
50                       1.3333333333333333       1.5                      6                        116.5906872397745
50                       1.3333333333333333       1.5                      6.571428571428571        137.29764156072116
50                       1.3333333333333333       1.5                      7.142857142857142        159.55321282923566
50                       1.3333333333333333       1.5                      7.714285714285714        183.28250208918885
50                       1.3333333333333333       1.5                      8.285714285714285        208.4673322533003
50                       1.3333333333333333       1.5                      8.857142857142858        235.09726038213563
50                       1.3333333333333333       1.5                      9.428571428571429        263.13192845473316
50                       1.3333333333333333       1.5                      10                       292.5582150941617
50                       1.3333333333333333       2                        6                        87.91386504640037
50                       1.3333333333333333       2                        6.571428571428571        103.53805822923356
50                       1.3333333333333333       2                        7.142857142857142        120.31455198974608
50                       1.3333333333333333       2                        7.714285714285714        138.19629560650986
50                       1.3333333333333333       2                        8.285714285714285        157.17205771354026
50                       1.3333333333333333       2                        8.857142857142858        177.22613405401694
50                       1.3333333333333333       2                        9.428571428571429        198.3379356845569
50                       1.3333333333333333       2                        10                       220.49630945559827
50                       1.6666666666666665       0.5                      6                        549.2584470541033
50                       1.6666666666666665       0.5                      6.571428571428571        649.9902671377489
50                       1.6666666666666665       0.5                      7.142857142857142        758.4696312479956
50                       1.6666666666666665       0.5                      7.714285714285714        874.4048915288618
50                       1.6666666666666665       0.5                      8.285714285714285        997.6123513119913
50                       1.6666666666666665       0.5                      8.857142857142858        1128.0179795924048
50                       1.6666666666666665       0.5                      9.428571428571429        1265.4963186481054
50                       1.6666666666666665       0.5                      10                       1410.0047581848519
50                       1.6666666666666665       1                        6                        175.83231219531754
50                       1.6666666666666665       1                        6.571428571428571        207.36562963732
50                       1.6666666666666665       1                        7.142857142857142        241.2775924680638
50                       1.6666666666666665       1                        7.714285714285714        277.46610674539176
50                       1.6666666666666665       1                        8.285714285714285        315.8928488882849
50                       1.6666666666666665       1                        8.857142857142858        356.54854660101785
50                       1.6666666666666665       1                        9.428571428571429        399.4010186767666
50                       1.6666666666666665       1                        10                       444.4233298445483
50                       1.6666666666666665       1.5                      6                        103.6714736756118
50                       1.6666666666666665       1.5                      6.571428571428571        122.0832447275251
50                       1.6666666666666665       1.5                      7.142857142857142        141.88089687714444
50                       1.6666666666666665       1.5                      7.714285714285714        163.00459357730114
50                       1.6666666666666665       1.5                      8.285714285714285        185.43096878083347
50                       1.6666666666666665       1.5                      8.857142857142858        209.1378531774796
50                       1.6666666666666665       1.5                      9.428571428571429        234.10834520378344
50                       1.6666666666666665       1.5                      10                       260.33647960753075
50                       1.6666666666666665       2                        6                        76.69856564596175
50                       1.6666666666666665       2                        6.571428571428571        90.29570903100964
50                       1.6666666666666665       2                        7.142857142857142        104.89681591877351
50                       1.6666666666666665       2                        7.714285714285714        120.45268821374152
50                       1.6666666666666665       2                        8.285714285714285        136.96189321368965
50                       1.6666666666666665       2                        8.857142857142858        154.4053691540987
50                       1.6666666666666665       2                        9.428571428571429        172.7773128217469
50                       1.6666666666666665       2                        10                       192.06605225530132
50                       2                        0.5                      6                        531.9974153615582
50                       2                        0.5                      6.571428571428571        629.5454991868789
50                       2                        0.5                      7.142857142857142        734.679770336508
50                       2                        0.5                      7.714285714285714        847.0899550187373
50                       2                        0.5                      8.285714285714285        966.6170600298125
50                       2                        0.5                      8.857142857142858        1093.1054252009526
50                       2                        0.5                      9.428571428571429        1226.4759125294465
