pct_length            wc                  hc                  Uin                Pressure
70                       1                        0.5                      1.5                      63.01129672970196
70                       1                        0.5                      2.111111111111111        118.58628097723614
70                       1                        0.5                      2.7222222222222223       190.54202966716736
70                       1                        0.5                      3.3333333333333335       277.90525418223723
70                       1                        0.5                      3.9444444444444446       380.0602948662936
70                       1                        0.5                      4.555555555555555        496.47045692121407
70                       1                        0.5                      5.166666666666667        626.6838917927278
70                       1                        0.5                      5.777777777777779        770.2879237873274
70                       1                        0.5                      6.388888888888889        926.9086497206166
70                       1                        0.5                      7                        1096.2450492652315
70                       1                        1                        1.5                      22.567735727648735
70                       1                        1                        2.111111111111111        42.0449469605677
70                       1                        1                        2.7222222222222223       67.04170724441164
70                       1                        1                        3.3333333333333335       97.20338409357805
70                       1                        1                        3.9444444444444446       132.28469642453643
70                       1                        1                        4.555555555555555        172.13261596351475
70                       1                        1                        5.166666666666667        216.5501476587754
70                       1                        1                        5.777777777777779        265.3899335895739
70                       1                        1                        6.388888888888889        318.547593981865
70                       1                        1                        7                        375.9309323225013
70                       1                        1.5                      1.5                      14.407384426488184
70                       1                        1.5                      2.111111111111111        26.80055391502769
70                       1                        1.5                      2.7222222222222223       42.67706099989083
70                       1                        1.5                      3.3333333333333335       61.823051062555365
70                       1                        1.5                      3.9444444444444446       84.10653324156449
70                       1                        1.5                      4.555555555555555        109.37712834083885
70                       1                        1.5                      5.166666666666667        137.54390682615036
70                       1                        1.5                      5.777777777777779        168.53436600627788
70                       1                        1.5                      6.388888888888889        202.26138342505516
70                       1                        1.5                      7                        238.6347619733851
70                       1                        2                        1.5                      11.162210843300928
70                       1                        2                        2.111111111111111        20.773427584302286
70                       1                        2                        2.7222222222222223       33.09266847871834
70                       1                        2                        3.3333333333333335       47.9560001335685
70                       1                        2                        3.9444444444444446       65.24776832009891
70                       1                        2                        4.555555555555555        84.88106270189806
70                       1                        2                        5.166666666666667        106.77668861700572
70                       1                        2                        5.777777777777779        130.85212370230963
70                       1                        2                        6.388888888888889        157.05535618165777
70                       1                        2                        7                        185.33112134963073
70                       1.3333333333333333       0.5                      1.5                      56.93455323017178
70                       1.3333333333333333       0.5                      2.111111111111111        107.14416493881764
70                       1.3333333333333333       0.5                      2.7222222222222223       172.21115720206893
70                       1.3333333333333333       0.5                      3.3333333333333335       251.26265549344177
70                       1.3333333333333333       0.5                      3.9444444444444446       343.74118627187715
70                       1.3333333333333333       0.5                      4.555555555555555        449.17527415874883
70                       1.3333333333333333       0.5                      5.166666666666667        567.1610588289836
70                       1.3333333333333333       0.5                      5.777777777777779        697.3494469139055
70                       1.3333333333333333       0.5                      6.388888888888889        839.4342899933563
70                       1.3333333333333333       0.5                      7                        993.1863872341684
70                       1.3333333333333333       1                        1.5                      19.66981639832647
70                       1.3333333333333333       1                        2.111111111111111        36.589289879297674
70                       1.3333333333333333       1                        2.7222222222222223       58.26046085712051
70                       1.3333333333333333       1                        3.3333333333333335       84.38630709070188
70                       1.3333333333333333       1                        3.9444444444444446       114.78921563776026
70                       1.3333333333333333       1                        4.555555555555555        149.28703108616364
70                       1.3333333333333333       1                        5.166666666666667        187.69622955767073
70                       1.3333333333333333       1                        5.777777777777779        229.93166073295922
70                       1.3333333333333333       1                        6.388888888888889        275.90510469795123
70                       1.3333333333333333       1                        7                        325.5209472813708
70                       1.3333333333333333       1.5                      1.5                      12.133173854653796
70                       1.3333333333333333       1.5                      2.111111111111111        22.508843899563086
70                       1.3333333333333333       1.5                      2.7222222222222223       35.74417770686097
70                       1.3333333333333333       1.5                      3.3333333333333335       51.66814714781248
70                       1.3333333333333333       1.5                      3.9444444444444446       70.1616334463182
70                       1.3333333333333333       1.5                      4.555555555555555        91.12309698373362
70                       1.3333333333333333       1.5                      5.166666666666667        114.44379328370123
70                       1.3333333333333333       1.5                      5.777777777777779        140.07173583209195
70                       1.3333333333333333       1.5                      6.388888888888889        167.93313474021102
70                       1.3333333333333333       1.5                      7                        197.97914234552917
70                       1.3333333333333333       2                        1.5                      9.146523149581618
70                       1.3333333333333333       2                        2.111111111111111        16.958109203138612
70                       1.3333333333333333       2                        2.7222222222222223       26.91504938220846
70                       1.3333333333333333       2                        3.3333333333333335       38.892914901397106
70                       1.3333333333333333       2                        3.9444444444444446       52.7908913227387
70                       1.3333333333333333       2                        4.555555555555555        68.5309331101375
70                       1.3333333333333333       2                        5.166666666666667        86.04183129077161
70                       1.3333333333333333       2                        5.777777777777779        105.28239537646128
70                       1.3333333333333333       2                        6.388888888888889        126.19993924506305
70                       1.3333333333333333       2                        7                        148.74666899365215
70                       1.6666666666666665       0.5                      1.5                      53.935225395415635
70                       1.6666666666666665       0.5                      2.111111111111111        101.57151094626047
70                       1.6666666666666665       0.5                      2.7222222222222223       163.30527375802015
70                       1.6666666666666665       0.5                      3.3333333333333335       238.399007844956
70                       1.6666666666666665       0.5                      3.9444444444444446       326.256301011434
70                       1.6666666666666665       0.5                      4.555555555555555        426.4644927612524
70                       1.6666666666666665       0.5                      5.166666666666667        538.6490735642855
70                       1.6666666666666665       0.5                      5.777777777777779        662.5397648254392
70                       1.6666666666666665       0.5                      6.388888888888889        797.8516520808855
70                       1.6666666666666665       0.5                      7                        944.2545581983691
70                       1.6666666666666665       1                        1.5                      17.774930672541206
70                       1.6666666666666665       1                        2.111111111111111        33.05169467443682
70                       1.6666666666666665       1                        2.7222222222222223       52.61412888772271
70                       1.6666666666666665       1                        3.3333333333333335       76.20039826449658
70                       1.6666666666666665       1                        3.9444444444444446       103.61614102130443
70                       1.6666666666666665       1                        4.555555555555555        134.7253560266772
70                       1.6666666666666665       1                        5.166666666666667        169.37796044395128
70                       1.6666666666666665       1                        5.777777777777779        207.49582489634236
70                       1.6666666666666665       1                        6.388888888888889        248.99088935738342
70                       1.6666666666666665       1                        7                        293.80441264590036
70                       1.6666666666666665       1.5                      1.5                      10.755157104035966
70                       1.6666666666666665       1.5                      2.111111111111111        19.935732970796177
70                       1.6666666666666665       1.5                      2.7222222222222223       31.61669126958745
70                       1.6666666666666665       1.5                      3.3333333333333335       45.64556640725997
70                       1.6666666666666665       1.5                      3.9444444444444446       61.91551759401209
70                       1.6666666666666665       1.5                      4.555555555555555        80.3402206106582
70                       1.6666666666666665       1.5                      5.166666666666667        100.86058642528585
70                       1.6666666666666665       1.5                      5.777777777777779        123.40490693475451
70                       1.6666666666666665       1.5                      6.388888888888889        147.9171008971106
70                       1.6666666666666665       1.5                      7                        174.35244380742787
70                       1.6666666666666665       2                        1.5                      7.996307176961968
70                       1.6666666666666665       2                        2.111111111111111        14.799163409598183
70                       1.6666666666666665       2                        2.7222222222222223       23.427615203936643
70                       1.6666666666666665       2                        3.3333333333333335       33.778332418766006
70                       1.6666666666666665       2                        3.9444444444444446       45.7742696357213
70                       1.6666666666666665       2                        4.555555555555555        59.34937654373333
70                       1.6666666666666665       2                        5.166666666666667        74.44915951887656
70                       1.6666666666666665       2                        5.777777777777779        91.02947901196886
70                       1.6666666666666665       2                        6.388888888888889        109.04774966717815
70                       1.6666666666666665       2                        7                        128.4830733569358
70                       2                        0.5                      1.5                      51.487960373222215
70                       2                        0.5                      2.111111111111111        97.05085835390648
70                       2                        0.5                      2.7222222222222223       156.1689879884784
70                       2                        0.5                      3.3333333333333335       228.11580152731472
70                       2                        0.5                      3.9444444444444446       312.36734331071904
70                       2                        0.5                      4.555555555555555        408.51161640355406
70                       2                        0.5                      5.166666666666667        516.2228853251178
70                       2                        0.5                      5.777777777777779        635.1969201288355
70                       2                        0.5                      6.388888888888889        765.1623576738508
70                       2                        0.5                      7                        905.8043813086762
70                       2                        1                        1.5                      16.709009184719296
70                       2                        1                        2.111111111111111        31.050941398293425
70                       2                        1                        2.7222222222222223       49.39517819118981
70                       2                        1                        3.3333333333333335       71.52320234174671
70                       2                        1                        3.9444444444444446       97.25290165020346
70                       2                        1                        4.555555555555555        126.43478822187143
70                       2                        1                        5.166666666666667        158.96426231450044
70                       2                        1                        5.777777777777779        194.7375624711761
70                       2                        1                        6.388888888888889        233.73376793221422
70                       2                        1                        7                        275.8708833586431
70                       2                        1.5                      1.5                      9.944052628226904
70                       2                        1.5                      2.111111111111111        18.40055063693674
70                       2                        1.5                      2.7222222222222223       29.146902010993344
70                       2                        1.5                      3.3333333333333335       42.05319466318373
70                       2                        1.5                      3.9444444444444446       57.031112403085636
70                       2                        1.5                      4.555555555555555        74.00231844636349
70                       2                        1.5                      5.166666666666667        92.89693582756729
70                       2                        1.5                      5.777777777777779        113.66189768667711
70                       2                        1.5                      6.388888888888889        136.25309061298165
70                       2                        1.5                      7                        160.66044752874396
70                       2                        2                        1.5                      7.259304893679582
70                       2                        2                        2.111111111111111        13.40288910847053
70                       2                        2                        2.7222222222222223       21.180012596542852
70                       2                        2                        3.3333333333333335       30.511675857723887
70                       2                        2                        3.9444444444444446       41.31910187284393
70                       2                        2                        4.555555555555555        53.54564995799194
70                       2                        2                        5.166666666666667        67.14225763832034
70                       2                        2                        5.777777777777779        82.0712795211736
70                       2                        2                        6.388888888888889        98.30098892599021
70                       2                        2                        7                        115.81994324341439
80                       1                        0.5                      1.5                      69.71737753984398
80                       1                        0.5                      2.111111111111111        131.48052476130593
80                       1                        0.5                      2.7222222222222223       211.45125793862044
80                       1                        0.5                      3.3333333333333335       308.58935020213613
80                       1                        0.5                      3.9444444444444446       422.13777194233126
80                       1                        0.5                      4.555555555555555        551.4464357458041
80                       1                        0.5                      5.166666666666667        696.0088520347947
80                       1                        0.5                      5.777777777777779        855.3961246670748
80                       1                        0.5                      6.388888888888889        1029.1875603278538
80                       1                        0.5                      7                        1217.0479404731718
80                       1                        1                        1.5                      24.924736556338953
80                       1                        1                        2.111111111111111        46.61400928963363
80                       1                        1                        2.7222222222222223       74.44966442793265
80                       1                        1                        3.3333333333333335       108.05269334229686
80                       1                        1                        3.9444444444444446       147.1617468078702
80                       1                        1                        4.555555555555555        191.53116323928984
80                       1                        1                        5.166666666666667        241.0251459071885
80                       1                        1                        5.777777777777779        295.45102163987065
80                       1                        1                        6.388888888888889        354.70043998311314
80                       1                        1                        7                        418.629930910074
80                       1                        1.5                      1.5                      15.925286740697421
80                       1                        1.5                      2.111111111111111        29.705581242349243
80                       1                        1.5                      2.7222222222222223       47.35889609651938
80                       1                        1.5                      3.3333333333333335       68.65180408745788
80                       1                        1.5                      3.9444444444444446       93.43040948516614
80                       1                        1.5                      4.555555555555555        121.55015426976988
80                       1                        1.5                      5.166666666666667        152.89168850441584
80                       1                        1.5                      5.777777777777779        187.36592261552838
80                       1                        1.5                      6.388888888888889        224.87629882118165
80                       1                        1.5                      7                        265.3189702219827
80                       1                        2                        1.5                      12.319430667657981
80                       1                        2                        2.111111111111111        23.007808256600526
80                       1                        2                        2.7222222222222223       36.70837967112231
80                       1                        2                        3.3333333333333335       53.23133905363595
80                       1                        2                        3.9444444444444446       72.45437794329463
80                       1                        2                        4.555555555555555        94.27514987778832
80                       1                        2                        5.166666666666667        118.60844940818458
80                       1                        2                        5.777777777777779        145.3553313872924
80                       1                        2                        6.388888888888889        174.44934044629815
80                       1                        2                        7                        205.837640784832
80                       1.3333333333333333       0.5                      1.5                      63.02197661652928
80                       1.3333333333333333       0.5                      2.111111111111111        118.92862199053462
80                       1.3333333333333333       0.5                      2.7222222222222223       191.3941710946313
80                       1.3333333333333333       0.5                      3.3333333333333335       279.3876834316118
80                       1.3333333333333333       0.5                      3.9444444444444446       382.32611847978484
80                       1.3333333333333333       0.5                      4.555555555555555        499.64066288340456
80                       1.3333333333333333       0.5                      5.166666666666667        630.879444044045
80                       1.3333333333333333       0.5                      5.777777777777779        775.6682830651905
80                       1.3333333333333333       0.5                      6.388888888888889        933.6828322375926
80                       1.3333333333333333       0.5                      7                        1104.6096308544384
80                       1.3333333333333333       1                        1.5                      21.650628175950537
80                       1.3333333333333333       1                        2.111111111111111        40.4141816780067
80                       1.3333333333333333       1                        2.7222222222222223       64.46608208880393
80                       1.3333333333333333       1                        3.3333333333333335       93.46962608840386
80                       1.3333333333333333       1                        3.9444444444444446       127.19304156133863
80                       1.3333333333333333       1                        4.555555555555555        165.44988019822384
80                       1.3333333333333333       1                        5.166666666666667        208.0860933917824
80                       1.3333333333333333       1                        5.777777777777779        254.94520472882485
80                       1.3333333333333333       1                        6.388888888888889        305.95095008672973
80                       1.3333333333333333       1                        7                        360.9933970133986
80                       1.3333333333333333       1.5                      1.5                      13.328498746505675
80                       1.3333333333333333       1.5                      2.111111111111111        24.808022337671474
80                       1.3333333333333333       1.5                      2.7222222222222223       39.45120883750659
80                       1.3333333333333333       1.5                      3.3333333333333335       57.053922133766584
80                       1.3333333333333333       1.5                      3.9444444444444446       77.50232775250151
80                       1.3333333333333333       1.5                      4.555555555555555        100.6616467536
80                       1.3333333333333333       1.5                      5.166666666666667        126.45854868657496
80                       1.3333333333333333       1.5                      5.777777777777779        154.78958479910997
80                       1.3333333333333333       1.5                      6.388888888888889        185.57357576205797
80                       1.3333333333333333       1.5                      7                        218.7689745445186
80                       1.3333333333333333       2                        1.5                      10.094128963950093
80                       1.3333333333333333       2                        2.111111111111111        18.76400805082356
80                       1.3333333333333333       2                        2.7222222222222223       29.817333254806098
80                       1.3333333333333333       2                        3.3333333333333335       43.11373166245833
80                       1.3333333333333333       2                        3.9444444444444446       58.542112668709194
80                       1.3333333333333333       2                        4.555555555555555        76.01417493888039
80                       1.3333333333333333       2                        5.166666666666667        95.45820581948438
80                       1.3333333333333333       2                        5.777777777777779        116.80743952730037
80                       1.3333333333333333       2                        6.388888888888889        140.01177144821995
80                       1.3333333333333333       2                        7                        165.02323075845266
80                       1.6666666666666665       0.5                      1.5                      59.43605782441635
80                       1.6666666666666665       0.5                      2.111111111111111        112.24995228855366
80                       1.6666666666666665       0.5                      2.7222222222222223       180.75005793473633
80                       1.6666666666666665       0.5                      3.3333333333333335       264.0868624056073
80                       1.6666666666666665       0.5                      3.9444444444444446       361.6926132531473
80                       1.6666666666666665       0.5                      4.555555555555555        473.0413319600689
80                       1.6666666666666665       0.5                      5.166666666666667        597.7791748542127
80                       1.6666666666666665       0.5                      5.777777777777779        735.527531668754
80                       1.6666666666666665       0.5                      6.388888888888889        885.9386530198316
80                       1.6666666666666665       0.5                      7                        1048.7325178625924
80                       1.6666666666666665       1                        1.5                      19.671837717107753
80                       1.6666666666666665       1                        2.111111111111111        36.68481765200951
80                       1.6666666666666665       1                        2.7222222222222223       58.469658975132255
