pct_length            wc                  hc                  Uin                Pressure
70                       1                        0.5                      0.1                      1.0146185276191273
70                       1                        0.5                      0.3111111111111111       4.134600484250072
70                       1                        0.5                      0.5222222222222223       9.594015967634705
70                       1                        0.5                      0.7333333333333333       17.253323567916535
70                       1                        0.5                      0.9444444444444444       27.043134554505333
70                       1                        0.5                      1.1555555555555557       38.94824631719704
70                       1                        0.5                      1.3666666666666667       52.95827943916406
70                       1                        0.5                      1.577777777777778        69.03881397516858
70                       1                        0.5                      1.788888888888889        87.15615686685494
70                       1                        0.5                      2                        107.25548486857325
70                       1                        1                        0.1                      0.3194273163615002
70                       1                        1                        0.3111111111111111       1.5344430286358612
70                       1                        1                        0.5222222222222223       3.5377116782734896
70                       1                        1                        0.7333333333333333       6.306614143551831
70                       1                        1                        0.9444444444444444       9.823970550702612
70                       1                        1                        1.1555555555555557       14.069894125455304
70                       1                        1                        1.3666666666666667       19.031259946084216
70                       1                        1                        1.577777777777778        24.693488035323405
70                       1                        1                        1.788888888888889        31.05010681007588
70                       1                        1                        2                        38.07985342258986
70                       1                        1.5                      0.1                      0.16808085982342863
70                       1                        1.5                      0.3111111111111111       0.9925690361976982
70                       1                        1.5                      0.5222222222222223       2.2739462630768457
70                       1                        1.5                      0.7333333333333333       4.042891093798207
70                       1                        1.5                      0.9444444444444444       6.287302557578126
70                       1                        1.5                      1.1555555555555557       8.996091979458733
70                       1                        1.5                      1.3666666666666667       12.15839428991076
70                       1                        1.5                      1.577777777777778        15.764986566683504
70                       1                        1.5                      1.788888888888889        19.805873213523455
70                       1                        1.5                      2                        24.277936306347915
70                       1                        2                        0.1                      0.12071758378383639
70                       1                        2                        0.3111111111111111       0.7646139740132737
70                       1                        2                        0.5222222222222223       1.7572371208034414
70                       1                        2                        0.7333333333333333       3.1259068650311503
70                       1                        2                        0.9444444444444444       4.863909775080801
70                       1                        2                        1.1555555555555557       6.964712782328295
70                       1                        2                        1.3666666666666667       9.418535476305738
70                       1                        2                        1.577777777777778        12.216194594685792
70                       1                        2                        1.788888888888889        15.350843452223772
70                       1                        2                        2                        18.817398751785248
70                       1.3333333333333333       0.5                      0.1                      0.9272738742992321
70                       1.3333333333333333       0.5                      0.3111111111111111       3.7419884095932296
70                       1.3333333333333333       0.5                      0.5222222222222223       8.687587014481448
70                       1.3333333333333333       0.5                      0.7333333333333333       15.624357376719507
70                       1.3333333333333333       0.5                      0.9444444444444444       24.478442551726182
70                       1.3333333333333333       0.5                      1.1555555555555557       35.22691506751595
70                       1.3333333333333333       0.5                      1.3666666666666667       47.86034787757668
70                       1.3333333333333333       0.5                      1.577777777777778        62.36690283995493
70                       1.3333333333333333       0.5                      1.788888888888889        78.71585385664717
70                       1.3333333333333333       0.5                      2                        96.88177238482383
70                       1.3333333333333333       1                        0.1                      0.2706333576136331
70                       1.3333333333333333       1                        0.3111111111111111       1.3390597515870541
70                       1.3333333333333333       1                        0.5222222222222223       3.0972335746221566
70                       1.3333333333333333       1                        0.7333333333333333       5.5185652186856196
70                       1.3333333333333333       1                        0.9444444444444444       8.583219815064027
70                       1.3333333333333333       1                        1.1555555555555557       12.28108908314082
70                       1.3333333333333333       1                        1.3666666666666667       16.599332585021468
70                       1.3333333333333333       1                        1.577777777777778        21.523598487020855
70                       1.3333333333333333       1                        1.788888888888889        27.046494678707653
