pct_length            wc                  hc                  Uin                Pressure
30                       1                        0.5                      1.5                      35.389325720970106
30                       1                        0.5                      2.111111111111111        65.21176843179767
30                       1                        0.5                      2.7222222222222223       103.74931149134557
30                       1                        0.5                      3.3333333333333335       150.5433645006724
30                       1                        0.5                      3.9444444444444446       205.26723583370668
30                       1                        0.5                      4.555555555555555        267.6573834047871
30                       1                        0.5                      5.166666666666667        337.52460791663856
30                       1                        0.5                      5.777777777777779        414.6677333591884
30                       1                        0.5                      6.388888888888889        499.0389879787861
30                       1                        0.5                      7                        590.4543048963675
30                       1                        1                        1.5                      13.067535301542065
30                       1                        1                        2.111111111111111        23.758250639788088
30                       1                        1                        2.7222222222222223       37.429740661709225
30                       1                        1                        3.3333333333333335       53.89185138878157
30                       1                        1                        3.9444444444444446       73.04875297383347
30                       1                        1                        4.555555555555555        94.79695479965133
30                       1                        1                        5.166666666666667        119.0924436189042
30                       1                        1                        5.777777777777779        145.86945642172495
30                       1                        1                        6.388888888888889        175.0724572850178
30                       1                        1                        7                        206.6698449507495
30                       1                        1.5                      1.5                      8.402572253858256
30                       1                        1.5                      2.111111111111111        15.226493516327535
30                       1                        1.5                      2.7222222222222223       23.902515012330053
30                       1                        1.5                      3.3333333333333335       34.327911555701796
30                       1                        1.5                      3.9444444444444446       46.432919420146355
30                       1                        1.5                      4.555555555555555        60.17009616174512
30                       1                        1.5                      5.166666666666667        75.50182236475774
30                       1                        1.5                      5.777777777777779        92.39839106648945
30                       1                        1.5                      6.388888888888889        110.79421994111601
30                       1                        1.5                      7                        130.68631356084438
30                       1                        2                        1.5                      6.419131742741468
30                       1                        2                        2.111111111111111        11.636098931750599
30                       1                        2                        2.7222222222222223       18.281036351815203
30                       1                        2                        3.3333333333333335       26.269038185259365
30                       1                        2                        3.9444444444444446       35.54574216540965
30                       1                        2                        4.555555555555555        46.07298980975415
30                       1                        2                        5.166666666666667        57.825999835299974
30                       1                        2                        5.777777777777779        70.77268569528312
30                       1                        2                        6.388888888888889        84.88213682766147
